"System_ID","Year","Total_hospital_beds","Admissions","Inpatient_Days","Surgical_operations_inpatient","Emergency_room_visits","Other_outpatient_visits_non_ER","Surgical_operations_outpatient","Total_outpatient_visits","Total_Medicaid_days","Total_Medicaid_discharges","Total_Medicare_days","Total_Medicare_discharges","Physicians_and_dentists_FT","Total_personnel_FT","Total_Physicians_NE","Total_Physicians_TE","Total_Physicians_TG","Total_Physicians_TC","Total_Physicians_TP","All_Physicians","Hospitals"
"5990622",2013,1031,41172,184269,9062,185910,473402,23507,659312,41537,8707,96433,20562,101,4160,251,21,62,6,345,786,8
"5990622",2014,971,41285,175890,9030,191073,394167,20761,585240,19343,5772,105237,21866,91,3846,217,30,109,12,368,827,7
"5990628",2011,254,10675,46637,2656,46572,259675,5341,306247,5960,1621,27831,5465,78,1499,159,68,75,47,349,776,2
"5990628",2012,299,12035,50637,2572,58829,447508,5685,506337,6687,1849,29645,6204,64,2005,179,64,166,30,439,942,4
"5990628",2013,253,10940,47183,3005,52196,460610,5104,512806,6507,1653,27998,5716,78,2069,135,80,228,23,466,1010,4
"5990628",2014,253,10829,44081,2484,54259,453219,5301,507478,6608,1724,26582,5870,93,2172,182,91,166,17,456,1005,4
"5990628",2015,225,10431,43079,2178,53390,425721,5294,479111,6238,1724,26559,5659,77,1874,164,78,154,15,411,899,3
"5990628",2016,235,10191,42806,2297,52046,521625,5458,573671,5993,1634,26581,5652,80,1945,148,83,180,19,430,940,3
"5990629",2011,276,2900,75857,0,12,4,0,16,4775,168,60684,2310,1,543,348,0,1,11,590,951,5
"5990632",2011,115,1825,22673,0,0,13919,0,13919,1932,182,14083,978,3,253,0,0,0,0,0,3,4
"5990632",2012,113,1575,33168,0,0,6770,1505,6770,1915,64,25480,1264,0,262,0,0,0,0,0,0,4
"5990632",2013,113,1536,31791,0,0,6708,2296,6708,1579,56,24965,1220,0,268,0,0,0,0,0,0,4
"5990632",2014,186,2345,46226,0,0,7100,5759,7100,1435,64,36968,1878,0,407,31,0,0,0,31,62,6
"5990632",2015,186,2371,45473,0,0,7940,4946,7940,1562,72,36390,1920,0,401,43,0,0,0,43,86,6
"5990632",2016,368,3938,83984,0,0,7820,4865,7820,2043,96,65870,3082,0,681,329,0,0,0,883,1212,12
"5990633",2011,60,2220,14930,673,19414,81546,3018,100960,2193,364,8754,1180,18,573,0,0,0,0,0,18,2
"5990633",2012,60,2506,9591,654,0,38257,3130,38257,1631,425,5400,1350,25,778,0,0,0,0,0,25,2
"5990633",2013,60,2642,9982,633,30654,5517,3109,36171,1745,466,5539,1405,26,817,0,0,0,0,0,26,2
"5990633",2014,60,2464,9598,600,6671,28757,3126,35428,1592,440,5481,1310,21,663,0,0,0,0,0,21,2
"5990633",2015,60,2399,8847,667,6574,28990,3429,35564,1556,453,4948,1274,21,657,0,0,0,0,0,21,2
"5990633",2016,60,2328,8690,624,6445,30462,3422,36907,1448,431,4950,1255,21,669,0,0,0,0,0,21,3
"5990634",2012,90,1840,26537,0,0,5142,0,5142,586,27,17997,1327,0,193,0,0,0,0,127,127,2
"5990634",2013,246,4168,57080,0,0,5059,0,5059,1461,102,39449,2950,1,479,203,1,39,4,459,707,4
"5990637",2013,62,1176,15914,1,0,10113,10,10113,4398,303,3823,251,2,141,0,0,0,0,0,2,2
"5990637",2014,62,1678,18759,1,0,10030,6,10030,2539,259,11775,882,3,142,0,1,4,0,5,13,2
"5990637",2015,62,1556,20217,0,0,0,0,0,3872,274,11686,878,4,153,0,0,5,0,5,14,2
"5990637",2016,77,1880,22053,0,0,8463,7,8463,7232,560,5370,396,4,156,0,0,5,0,5,14,4
"5990638",2011,396,9916,107728,0,0,43621,0,43621,17713,1819,34717,2543,0,497,11,0,18,37,66,132,4
"5990640",2011,152,2411,41597,0,0,13154,0,13154,1066,136,33395,1716,3,506,0,0,0,150,150,303,4
"5990640",2012,249,2788,71044,0,9,4616,251,4625,3126,89,58123,2289,0,735,206,0,0,0,477,683,6
"5990640",2013,260,3092,71689,0,0,1840,998,1840,1997,68,57856,2452,0,823,224,0,0,0,620,844,6
"5990640",2014,222,2815,63519,0,0,1776,1183,1776,1380,61,50682,2271,1,687,351,0,0,0,577,929,5
"5990640",2015,178,2331,54148,0,0,1235,778,1235,2564,109,44317,1915,0,524,274,0,0,9,506,789,4
"5990640",2016,165,2554,44907,0,3,1154,1081,1157,2001,99,37398,2109,0,495,261,0,0,0,261,522,4
"5990641",2011,53,1190,7691,0,0,15532,0,15532,272,59,4617,505,0,173,0,0,0,0,0,0,3
"5990641",2012,12,185,2145,0,0,75,0,75,70,7,1178,80,0,44,0,0,0,0,0,0,1
"5990642",2011,276,15855,71773,2447,82240,185524,7190,267764,8758,2499,40519,7101,2,1872,0,0,0,0,329,331,2
"5990642",2012,276,15676,70730,2206,82628,209133,11667,291761,11876,3750,39004,6981,2,1897,0,1,49,17,269,338,2
"5990642",2013,276,16610,77052,2647,79936,197686,10257,277622,9925,2594,43317,7505,4,1825,0,0,109,0,412,525,2
"5990642",2014,276,16050,71449,2508,80386,179697,10183,260083,9728,2634,41168,7516,5,1823,0,0,0,0,518,523,2
"5990642",2015,276,15623,70684,2405,81602,188354,10248,269956,9794,2584,42025,7648,4,2002,199,0,158,2,359,722,2
"5990642",2016,276,14421,65954,2165,78874,193855,10773,272729,9175,2464,39530,7388,4,1918,205,0,143,0,348,700,2
"5990643",2011,383,13341,70344,4871,43630,222476,32079,266106,10387,2469,47393,7545,11,1567,422,10,113,0,545,1101,2
"5990643",2012,334,13316,67550,4734,50592,230079,33396,280671,10109,2497,46673,7744,12,1574,424,13,123,0,560,1132,2
"5990643",2013,326,12448,63372,4580,49275,224897,33699,274172,10982,2531,42347,7139,4,1564,421,6,101,0,528,1060,2
"5990643",2014,333,12619,62504,4408,50049,229786,35350,279835,12395,2985,41099,7302,2,1556,378,2,137,19,536,1074,2
"5990643",2015,333,11802,58034,3419,49812,258240,34997,308052,9566,2305,39080,7047,2,1604,371,2,153,19,545,1092,2
"5990643",2016,276,9234,44914,2921,37514,285346,33654,322860,11081,2587,30227,5408,2,1464,321,36,114,30,501,1004,2
"5990644",2011,430,10136,78947,0,0,71155,671,71155,8027,1408,52441,5253,8,1134,54,0,0,7,61,130,10
"5990644",2012,473,8925,91246,0,0,58213,1887,58213,8412,624,65359,6081,6,1342,60,0,8,4,111,189,11
"5990644",2013,499,9213,102373,0,0,57840,3782,57840,8464,615,77139,6701,5,1398,111,1,11,6,129,263,12
"5990644",2014,523,9486,109976,3,0,63384,5373,63384,9518,669,78718,6586,5,1513,38,0,1,2,41,87,13
"5990644",2015,515,8883,116320,0,0,47731,4581,47731,7477,712,79917,6104,4,1485,129,0,18,33,180,364,13
"5990644",2016,267,3146,59939,0,0,16648,2763,16648,2223,129,45095,2173,2,694,0,0,14,27,41,84,12
"5990646",2011,134,3585,30865,0,0,36717,0,36717,2658,525,21033,1938,3,504,0,0,0,0,0,3,2
"5990646",2012,134,3455,29218,0,0,37227,961,37227,1677,117,22590,2741,2,492,0,0,0,0,0,2,2
"5990646",2013,134,3427,28651,0,0,37236,1885,37236,1422,123,22500,2724,1,502,0,0,0,0,0,1,2
"5990646",2014,199,5253,47100,0,0,39296,2485,39296,6563,637,26432,3014,5,649,0,0,0,0,0,5,3
"5990646",2015,185,3301,49680,0,0,49846,1100,49846,445,21,36767,2126,3,638,0,3,0,0,3,9,3
"5990646",2016,185,3357,47342,1,0,62143,1604,62143,6931,593,26754,1564,2,659,0,0,0,0,0,2,3
"5990647",2011,184,1393,36815,0,0,3977,0,3977,422,27,29857,1126,0,312,157,0,0,23,250,430,5
"5990647",2012,153,1069,28821,0,0,3347,0,3347,1138,53,23264,867,0,246,238,0,0,24,262,524,4
"5990647",2013,153,1065,29518,0,0,3203,0,3203,1690,64,22052,830,0,257,245,0,0,22,267,534,4
"5990647",2014,153,1153,28485,0,0,0,0,0,749,53,21358,831,0,274,193,0,0,11,212,416,4
"5990648",2011,172,2619,47707,0,0,292653,0,292653,3621,140,28560,1592,11,1048,0,12,0,490,502,1015,3
"5990648",2012,134,2298,39398,0,0,210157,0,210157,4142,151,23166,1447,16,714,254,8,21,1,284,584,2
"5990648",2013,138,2327,38197,0,0,209132,0,209132,4126,150,24271,1545,12,744,260,6,24,1,291,594,2
"5990648",2014,138,2182,39120,0,0,215164,0,215164,3802,106,24821,1508,10,807,507,10,53,10,580,1170,2
"5990648",2015,138,2030,39622,0,0,225206,0,225206,3717,112,25123,1399,12,786,466,23,58,3,550,1112,2
"5990648",2016,138,1858,37873,0,0,228250,0,228250,4187,141,21941,1173,12,739,414,24,71,2,511,1034,2
"5990649",2011,208,10840,54047,3311,49448,1123704,9483,1173152,7579,2227,25164,4895,24,1771,0,145,11,6,162,348,3
"5990649",2012,181,9331,48343,3404,48462,1181949,9366,1230411,5890,1989,21936,4554,219,1836,37,328,8,59,432,1083,3
"5990649",2013,184,8327,43891,2824,50947,1170087,9841,1221034,6118,1922,19358,4108,241,2040,41,345,6,0,392,1025,3
"5990649",2014,192,8371,46445,2637,48807,1177257,10751,1226064,6470,1963,20099,4114,239,1384,45,341,6,0,392,1023,3
"5990649",2015,474,21439,112760,6241,217152,980898,16813,1198050,32295,5555,47386,9929,228,3127,120,357,40,7,524,1276,4
"5990649",2016,491,22228,114366,6482,104959,1504649,16766,1609608,34176,5761,47686,10347,406,3089,154,589,20,0,763,1932,4
"5990650",2011,107,4362,12121,2412,12030,33025,6457,45055,17,7,5185,1015,0,353,0,0,0,0,289,289,2
"5990652",2011,168,7360,24758,2623,46137,27380,9809,73517,7300,2454,13894,3692,24,965,37,25,86,7,155,334,2
"5990652",2012,168,7342,25388,1790,45095,53929,1566,99024,6522,2256,14802,3713,27,959,0,0,0,0,0,27,2
"5990652",2013,168,7568,33631,3013,50481,47482,4998,97963,5434,1768,15201,3677,29,965,0,0,0,0,0,29,2
"5990652",2014,168,6699,29809,3044,60258,48461,5510,108719,5413,1727,12841,3071,28,951,0,0,0,0,4,32,2
"5990652",2015,168,6834,25831,2194,47598,40579,9939,88177,5104,1637,14081,3383,22,867,4,0,0,0,4,30,2
"5990652",2016,168,7010,26823,1975,24296,71406,5444,95702,8674,1774,9937,3165,22,856,0,0,0,0,0,22,2
"5990654",2011,126,2772,36609,0,0,0,0,0,30,3,28211,2231,0,224,0,0,0,0,216,216,3
"5990654",2012,126,2446,32817,0,0,270,0,270,0,0,26652,2031,0,228,0,0,0,0,171,171,3
"5990654",2013,126,2508,31242,0,0,2821,0,2821,14,1,25278,2096,0,233,0,0,0,0,169,169,3
"5990654",2014,126,2545,32477,0,0,3579,0,3579,14,1,25140,2057,0,280,100,0,0,3,272,375,3
"5990656",2011,40,630,10616,0,1,170,0,171,0,0,9133,553,0,73,0,0,0,0,117,117,2
"5990656",2012,40,667,10466,0,0,2493,0,2493,0,0,9488,602,0,96,0,0,0,0,131,131,2
"5990656",2013,40,591,9148,0,2,3711,0,3713,0,0,8298,533,0,92,0,0,0,0,96,96,2
"5990656",2014,40,823,13733,0,10,2881,0,2891,0,0,11838,710,0,135,54,0,4,4,62,124,2
"5990656",2015,40,808,13216,0,14,1555,0,1569,0,0,11452,693,0,138,95,0,4,0,99,198,2
"5990656",2016,40,852,14067,0,25,1857,0,1882,0,0,11801,758,0,163,56,0,4,0,60,120,2
"5990675",2011,345,18770,85745,5601,57864,254345,16258,312209,12738,3021,50334,10169,6,1612,126,6,61,1,194,394,3
"5990675",2012,345,19081,90195,5600,59529,252808,16946,312337,14297,3179,51426,9838,5,1746,112,5,90,0,207,419,3
"5990675",2013,360,18878,90082,5562,56802,255852,17052,312654,14760,3163,52806,10155,6,1832,177,14,177,9,377,760,3
"5990675",2014,561,20197,136299,6555,73236,312862,18355,386098,25123,3574,75069,10566,14,2141,6,6,321,8,341,696,4
"5990675",2015,564,20333,134705,6921,80605,322085,19232,402690,25660,2296,74065,10680,26,2191,8,3,301,0,312,650,4
"5990675",2016,556,19805,137639,6271,79224,281977,20196,361201,31054,3648,55372,10554,14,2023,125,4,151,125,405,824,4
"5990705",2011,4557,184384,1117859,55235,931879,2581836,94819,3513715,294848,39870,496955,80829,423,24643,1819,987,1940,1238,6888,13295,23
"5990705",2012,5160,221235,1263004,65882,1150004,2896087,111134,4046091,323363,46116,548839,92830,710,30555,1392,755,2347,1401,8026,14631,22
"5990705",2013,5507,238279,1291738,69035,1323734,3050104,124966,4373838,285700,48869,592172,105310,750,31032,1718,2316,3601,1038,10407,19830,24
"5990705",2014,5421,240512,1278347,66428,1360426,2874331,124617,4234757,309742,48099,555428,106916,833,31876,1962,3119,2192,53,11216,19375,24
"5990705",2015,5227,255163,1291860,69655,1466626,2975635,130986,4442261,268106,51449,597415,114807,814,35486,2211,4109,2954,136,12498,22722,24
"5990705",2016,3851,186236,945640,57709,1108549,2283793,107664,3392342,209702,36095,419537,81608,101,20899,865,485,1146,67,12131,14795,19
"5990715",2011,680,32454,165270,10527,285892,1019909,16762,1305801,68272,11599,27132,4897,454,6676,553,224,787,15,1579,3612,7
"5990715",2012,99,4368,19496,548,41863,143245,4228,185108,6680,910,6833,2164,16,798,0,0,0,0,0,16,2
"5990809",2011,612,18198,158354,4141,76885,474037,10174,550922,52029,3624,70334,8950,51,2540,78,14,13,0,255,411,3
"5990809",2012,612,17926,156504,4712,107415,444029,9840,551444,27687,3325,62650,7988,49,2522,39,0,140,6,185,419,3
"5990809",2013,650,18205,146938,5053,91430,354692,10038,446122,30388,3257,72228,8402,64,2674,0,0,0,0,0,64,3
"5990809",2014,610,17737,147938,4808,97752,392975,10671,490727,32033,3385,72819,8429,60,2603,0,0,0,0,0,60,3
"5990809",2015,548,16196,144960,4338,73965,419855,9641,493820,22131,1018,67258,6833,61,2635,0,0,0,0,0,61,3
"5990809",2016,439,16191,132588,4339,101406,403326,10925,504732,31565,3157,64000,7867,69,2750,0,0,0,0,0,69,3
"5990811",2011,416,21138,99893,5227,88375,409775,10044,498150,14325,3408,58117,10694,8,2886,520,9,295,0,824,1656,2
"5990811",2012,403,19907,95414,4943,89038,413613,12927,502651,16068,3587,53568,9858,8,2648,539,6,307,0,852,1712,2
"5990811",2013,395,18577,94144,4394,87415,398176,12491,485591,16994,3537,52554,9444,7,2722,525,12,341,0,878,1763,2
"5990811",2014,342,16513,88599,3886,66058,337239,9982,403297,15938,3295,50458,8445,3,1764,352,83,252,0,687,1377,1
"5990811",2015,728,30164,153337,6980,128937,583230,17777,712167,27048,6232,90735,15707,20,3563,847,200,469,16,1532,3084,2
"5990811",2016,564,30884,140843,7362,133439,546007,17110,679446,28250,6438,79464,15684,20,3540,774,187,535,30,1526,3072,2
"5990812",2011,305,14138,65912,4298,57513,168910,5965,226423,9214,2620,45417,8277,0,1216,172,3,86,0,260,521,2
"5990812",2012,305,13041,56817,3961,58850,179618,8428,238468,8160,2270,37762,7731,0,1184,105,18,92,0,275,490,2
"5990812",2013,305,12220,56977,3765,60361,206652,9245,267013,6792,1580,38060,7408,0,1185,138,0,92,21,251,502,2
"5990813",2011,536,31331,113346,9710,104672,811813,16607,916485,12862,3156,45615,10913,19,3085,916,125,366,109,1516,3051,2
"5990813",2012,503,31339,120186,10102,109737,1004934,18613,1114671,13523,3599,47233,11422,17,2824,959,270,286,0,1515,3047,2
"5990813",2013,523,31935,125048,10973,109255,860018,23163,969273,11136,3497,48608,11055,16,3296,982,384,258,15,1651,3306,2
"5990814",2011,205,5518,55393,1919,16731,74512,1908,91243,19231,709,16667,2577,13,913,50,11,87,0,148,309,4
"5990814",2012,196,5417,48198,890,19263,75969,2469,95232,9967,930,23544,2617,18,912,0,0,0,0,0,18,4
"5990814",2013,282,5334,51839,790,18639,72818,2061,91457,10499,945,25510,2476,22,924,0,0,0,0,0,22,3
"5990814",2014,183,5124,53903,2049,17673,75915,2711,93588,21665,3588,15413,3696,52,915,0,50,0,0,50,152,3
"5990814",2015,187,5230,49376,2332,18707,81324,3290,100031,15421,539,15502,3882,2,957,47,0,16,39,102,206,3
"5990814",2016,184,5094,47325,2452,18940,82770,3301,101710,15251,543,15627,2582,2,903,38,0,17,40,95,192,3
"5990816",2011,368,10290,83098,1600,48185,244561,12715,292746,34550,2522,33529,5553,22,1213,35,31,37,4,267,396,2
"5990816",2012,368,9282,74869,1740,54677,248012,12929,302689,29496,1628,30892,4797,26,1193,108,37,124,7,276,578,2
"5990816",2013,368,9101,74797,1715,50818,287195,12204,338013,30145,2378,26122,4626,42,1157,107,39,117,12,275,592,2
"5990816",2014,368,8770,73924,1609,51757,295882,12349,347639,32082,2357,29207,4604,38,1173,99,45,134,8,286,610,2
"5990816",2015,368,8557,74747,1461,50460,338130,12059,388590,31257,2265,30856,4562,41,1166,109,34,115,6,264,569,2
"5990816",2016,368,9025,77587,1470,51006,332251,11996,383257,30559,2255,29169,4400,38,1162,81,32,148,5,266,570,2
"5990835",2011,825,40680,247780,7194,134660,558995,10528,693655,56873,9733,135566,18265,149,4922,403,134,0,0,537,1223,3
"5990835",2012,825,40592,247766,7019,139898,596088,10236,735986,58004,10768,113711,18545,137,5197,405,134,0,0,541,1217,3
"5990835",2013,751,35076,221224,6769,143348,562817,9496,706165,51818,8541,119491,15838,115,5168,334,134,94,8,570,1255,3
"5990835",2014,779,38028,233848,9130,208805,575121,13284,783926,51078,9961,112236,17327,132,5442,307,192,253,0,752,1636,4
"5990835",2015,773,37684,208831,8970,209172,407160,11492,616332,55681,9616,125867,17409,145,5343,37,14,138,0,922,1256,4
"5990835",2016,834,40523,208619,8830,228390,257394,11148,485784,53114,10053,112059,18711,155,5521,607,363,343,0,1313,2781,5
"5990845",2011,377,1754,127980,0,0,14302,0,14302,26735,565,2370,98,16,796,0,0,4,9,13,42,4
"5990845",2012,293,1531,87913,0,0,10802,0,10802,45157,647,1314,50,8,567,2,6,4,12,19,51,4
"5990845",2013,288,1416,86308,0,0,6326,0,6326,47571,757,1214,48,12,645,0,3,3,11,18,47,4
"5990845",2014,288,1084,85823,0,62,4563,0,4625,36408,394,3769,147,7,437,0,1,0,12,13,33,4
"5990845",2015,285,1120,82932,0,70,1384,1,1454,42175,397,5204,167,8,598,0,2,0,11,13,34,4
"5990845",2016,297,1037,88183,0,89,129,1,218,24568,561,2848,36,9,707,5,6,0,11,22,53,4
"5990851",2011,3016,132356,674959,32133,419510,1858583,55438,2278093,154264,31526,345525,59665,94,9932,2745,160,417,21,3343,6780,12
"5990851",2012,3019,131102,664446,28557,447926,1942187,49954,2390113,118344,24156,352452,61857,125,10253,1832,105,433,10,2380,4885,12
"5990851",2013,3020,122970,635961,28638,402609,1907550,54262,2310159,120396,22986,333277,58378,108,10453,1475,121,460,325,2025,4514,12
"5990851",2014,2556,111527,570194,22256,389435,1674438,45099,2063873,83574,30094,279935,55259,24,7185,1466,283,457,43,2249,4522,11
"5990851",2015,2773,109092,549744,23310,388800,1806649,52609,2195449,116526,25987,311167,49988,31,8951,2608,534,778,56,3976,7983,11
"5990852",2011,206,8046,27891,2724,51583,232509,4921,284092,4566,1638,14857,3680,38,864,269,55,33,0,357,752,2
"5990852",2012,206,7093,24581,2224,43821,207788,6471,251609,4648,1491,13334,3331,19,977,198,66,30,24,318,655,2
"5990852",2013,184,7332,26292,2178,40816,208142,13915,248958,4440,1343,13353,3437,17,1112,127,50,0,52,177,423,2
"5990852",2014,184,7621,25633,2205,42429,211006,8416,253435,5529,1875,13725,3556,17,1145,255,75,8,7,345,707,2
"5990852",2015,184,7627,25714,3132,41027,235309,6971,276336,5427,1799,14357,3758,18,1113,282,62,0,0,344,706,2
"5990852",2016,184,7568,24482,2160,36774,269411,8301,306185,5391,1811,13864,3844,13,1162,316,70,0,0,386,785,2
"5990856",2011,514,29367,128308,8854,75162,52312,8283,127474,14337,5304,35638,13417,46,2053,0,0,0,0,314,360,2
"5990856",2012,554,28815,126572,6091,86075,49482,5257,135557,12191,5629,91742,20331,50,2098,0,9,123,492,624,1298,2
"5990856",2013,539,27849,137623,6181,82660,34391,6030,117051,12926,3085,102708,19101,7,2090,0,12,122,514,648,1303,2
"5990856",2014,554,29024,130264,5459,84445,66432,6575,150877,11005,2920,101087,21322,7,2011,505,7,141,21,674,1355,2
"5990856",2015,607,29730,138387,5871,90687,63565,6641,154252,10508,2688,110546,22390,7,2131,532,7,165,21,725,1457,2
"5990856",2016,607,28276,148570,6427,87919,45495,7128,133414,10605,2450,116068,21964,8,2262,526,8,175,24,733,1474,2
"5990858",2011,101,3619,31740,8,0,19681,50,19681,5108,574,12610,1101,0,218,2,0,0,42,44,88,2
"5990858",2012,323,8278,78387,15,0,50921,98,50921,19444,1865,24596,2130,5,577,0,0,0,63,63,131,4
"5990858",2013,239,6684,64968,8,0,75533,72,75533,17957,1720,15607,1423,11,542,0,0,0,0,0,11,4
"5990858",2014,239,7488,67762,3,0,39494,25,39494,16783,1644,10817,1835,10,549,0,0,0,0,0,10,4
"5990858",2015,585,16718,159416,5,4826,71496,70,76322,56822,5490,33762,3923,13,1084,0,0,0,17,17,47,8
"5990858",2016,709,17118,152189,4,0,82642,58,82642,65291,6184,43269,3968,14,1535,0,0,15,29,44,102,9
"5990859",2011,637,26254,146465,5953,97993,442977,16211,540970,15413,3213,87571,14118,82,3883,504,99,67,5,675,1432,2
"5990859",2012,572,24773,137386,5525,93380,404029,15187,497409,15446,3356,82234,13240,78,2391,521,93,57,8,679,1436,2
"5990859",2013,570,25022,136601,5447,90416,383917,14487,474333,15627,3332,81583,13393,109,2769,507,118,69,6,700,1509,2
"5990859",2014,597,24989,138983,5055,91522,396548,14169,488070,18380,3845,84245,13270,108,2767,511,116,63,6,696,1500,3
"5990859",2015,587,23580,127091,4674,103045,396548,12741,499593,16724,3749,79327,12779,115,2698,460,144,17,3,624,1363,3
"5990859",2016,789,27643,168090,5228,134438,562753,13107,697191,32758,5058,96578,14702,111,3892,570,153,22,0,745,1601,4
"5990860",2011,592,28108,167866,12429,58595,1576689,53861,1635284,41119,5469,64223,10775,0,5549,0,0,0,0,1112,1112,2
"5990860",2012,605,28861,171567,11471,61596,1640926,55763,1702522,39512,5523,67945,11213,0,5911,0,0,0,0,1193,1193,2
"5990860",2013,610,29117,169876,11346,60810,1711200,59403,1772010,36343,5600,68437,11740,5,5941,0,0,0,0,1199,1204,2
"5990860",2014,692,31628,183714,12018,87903,1816230,68394,1904133,39227,5762,77945,13442,5,5860,62,0,65,0,1352,1484,3
"5990860",2015,693,31527,189698,11650,92521,1885566,72815,1978087,39331,6115,83952,13754,5,7271,62,0,65,0,1374,1506,3
"5990860",2016,633,29002,181803,11146,62759,1946132,72127,2008891,37959,5641,78439,12057,6,7033,0,0,0,0,1374,1380,2
"5990861",2011,298,10396,63839,3130,73412,206000,8552,279412,13367,2114,33580,5273,30,1412,58,21,14,3,76,202,3
"5990861",2012,562,21063,113592,6638,112607,402768,15408,515375,25010,3776,64130,10852,110,2929,83,135,166,27,411,932,4
"5990861",2013,1146,42009,201750,11701,235869,977318,36420,1213187,43596,8483,112846,21954,169,5777,161,213,212,42,628,1425,9
"5990861",2014,1781,63416,320808,17402,296186,1509771,57639,1805957,62711,11565,187597,34868,174,8804,219,220,427,81,947,2068,12
"5990861",2015,2174,79015,401777,22920,378985,1483872,60215,1862857,78849,14750,231180,43360,250,10564,603,379,440,220,1642,3534,14
"5990861",2016,2180,77822,422465,20640,379075,1504368,63141,1883443,96821,14035,232119,43630,244,10199,468,339,419,85,1311,2866,14
"5990862",2011,870,45928,210264,11541,180206,951178,28115,1131384,36709,8401,107650,22086,63,4623,525,450,232,12,1219,2501,4
"5990862",2012,918,43353,202207,11286,188121,1218976,27374,1407097,40957,7990,106859,21087,54,4778,683,772,186,0,1641,3336,5
"5990862",2013,960,42158,205210,11435,192841,1248521,28132,1441362,42780,7637,113276,21830,38,4447,679,819,194,0,1776,3506,5
"5990862",2014,917,40669,200053,11299,190448,827536,27533,1017984,42841,7329,112250,21445,31,4407,674,932,250,0,1856,3743,5
"5990862",2015,891,42467,211541,11276,199357,869873,28898,1069230,41424,7245,123543,23808,21,4773,624,1063,317,0,2004,4029,5
"5990862",2016,1275,53812,323720,13378,271430,1048210,30717,1319640,73363,9837,164146,26853,70,6239,626,1571,124,466,2787,5644,7
"5990864",2011,162,5194,40057,1006,35157,124532,2702,159689,19454,933,14436,3057,18,680,11,0,25,0,274,328,2
"5990864",2012,162,4745,38910,1011,36455,125053,2544,161508,19695,827,13540,2810,19,705,29,41,44,0,114,247,2
"5990864",2013,162,4139,35876,824,37628,128076,2423,165704,17513,784,11334,2353,17,673,25,42,47,0,114,245,2
"5990864",2014,152,3341,32695,735,36207,136760,2483,172967,17075,717,8509,1867,31,750,29,37,43,5,114,259,2
"5990864",2015,152,3095,32578,653,35339,143739,2532,179078,19284,685,8717,1787,29,705,12,29,42,2,85,199,2
"5990864",2016,152,3025,29564,761,35734,128354,2568,164088,19004,660,8543,1849,24,740,54,27,42,0,123,270,2
"5990865",2011,1088,68147,353382,20647,210861,697196,28175,908057,21370,4733,179977,29502,167,7074,1919,292,386,257,2854,5875,3
"5990865",2012,1232,63907,329479,19404,205194,423797,28107,628991,21678,4384,165235,27646,192,7595,2059,345,217,259,2871,5943,3
"5990865",2013,1531,75692,384448,22312,253495,629367,30808,882862,25403,5189,201552,34750,251,8484,2711,349,454,253,3767,7785,4
